Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8855 ;9685;23905;165988;1;8.00;4;4;0;0;163;45;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;COIN A;MIXTO;Chamartín
2024;8855 ;9685;23905;165994;3;6.00;4;3;0;1;134;75;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;POVEDA "A";MIXTO;Chamartín
2024;8855 ;9685;23905;165989;4;4.00;4;2;0;2;131;133;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;Colegio Altair A;MIXTO;Chamartín
2024;8855 ;9685;23905;165990;2;8.00;4;4;0;0;140;98;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;ESTUDIO LAS NACIONES;MIXTO;Chamartín
2024;8855 ;9685;23905;165993;5;4.00;4;2;0;2;112;128;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;MOVISTAR ESTUDIANTES EIJO GARAY;MIXTO;Chamartín
2024;8855 ;9685;23905;165987;6;2.00;4;1;0;3;88;152;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;CDE PARAISO;MIXTO;Chamartín
2024;8855 ;9685;23905;165991;7;.00;4;0;0;4;117;149;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;FEFC Santa Catalina C;MIXTO;Chamartín
2024;8855 ;9685;23905;165992;8;.00;4;0;0;4;81;186;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 1 MIX;MINIBALONCESTO;ALEVIN ;Maria Virgen A;MIXTO;Chamartín
2024;8858 ;9697;24140;166873;1;12.00;4;4;0;0;32;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;HIGLANDS EL ENCINAR;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166865;4;9.00;4;3;0;1;23;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;CEIP BLAS DE LEZO;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166870;2;10.00;4;3;1;0;33;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;el prado B;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166878;6;7.00;4;2;1;1;18;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;VALDELUZ B;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166866;10;6.00;4;2;0;2;19;25;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;E.F. TEJAR;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166872;3;9.00;4;3;0;1;26;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;el prado D;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166871;8;6.00;4;2;0;2;27;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;el prado C;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166868;5;9.00;4;3;0;1;29;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;EF CHA B;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166877;7;6.00;4;2;0;2;27;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;VALDELUZ A;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166876;12;3.00;3;1;0;2;7;22;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;NAVYTEC;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166869;9;6.00;4;2;0;2;20;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;el prado A;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166880;11;3.00;4;1;0;3;5;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;VALDELUZ D;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166874;14;.00;4;0;0;4;6;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;HIGLANDS EL ENCINAR B;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166875;13;3.00;4;1;0;3;11;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;Los tigres arrasapistas;MIXTO;Fuencarral - El Pardo
2024;8858 ;9697;24140;166879;15;.00;3;0;0;3;7;29;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE F7 PRE MIX;FUTBOL 7;PREBENJAMIN ;VALDELUZ C;MIXTO;Fuencarral - El Pardo
2024;8853 ;9677;23797;164736;3;6.00;3;2;0;1;16;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;LOS REALES;MASCULINO;Carabanchel
2024;8853 ;9677;23797;164719;1;9.00;4;3;0;1;37;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;EF CHA A;MASCULINO;Carabanchel
2024;8853 ;9677;23797;164714;2;9.00;4;3;0;1;21;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;AMIDECU ROJO INF;MASCULINO;Carabanchel
2024;8853 ;9677;23797;164733;4;4.00;3;1;1;1;11;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;EDM FCO FDEZ OCHOA "A";MASCULINO;Carabanchel
2024;8853 ;9677;23797;164735;5;4.00;3;1;1;1;4;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;EDM FCO FDEZ OCHOA "C";MASCULINO;Carabanchel
2024;8853 ;9677;23797;164732;6;3.00;3;1;0;2;3;25;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;D.C.  Academy Bolivia;MASCULINO;Carabanchel
2024;8853 ;9677;23797;164718;7;-2.00;4;0;0;3;3;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G1;FUTBOL 7;INFANTIL ;CDE RUPE SAHAGUN;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164734;2;9.00;3;3;0;0;16;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;EDM FCO FDEZ OCHOA "B";MASCULINO;Carabanchel
2024;8853 ;9677;26514;164715;3;9.00;4;3;0;1;19;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;AMIDECU VERDE INF;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164730;1;9.00;3;3;0;0;16;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;BREATHESPORT;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164720;4;6.00;3;2;0;1;10;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;EF CHA B;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164731;7;.00;4;0;0;4;2;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;CDE SAN GABRIEL CARABANCHEL;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164721;5;1.00;3;0;1;2;3;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;IES San Fernando;MASCULINO;Carabanchel
2024;8853 ;9677;26514;164716;6;1.00;4;0;1;3;4;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 INF MAS G2;FUTBOL 7;INFANTIL ;C.D.E PARQUE PRADOLONGO;MASCULINO;Carabanchel
2024;8869 ;9741;25052;165287;1;12.00;4;4;0;0;25;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;OE JUAN DE DIOS ROMAN B;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165283;2;9.00;4;3;0;1;16;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;DEPORTIVO MADRID FUTSAL;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165286;4;4.00;4;1;1;2;9;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;OE JUAN DE DIOS ROMAN A;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165288;3;7.00;4;3;0;0;12;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;virgen del cerro infantil;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165282;7;3.00;4;1;0;3;6;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;CD CIUDAD DE LOS MUCHACHOS;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165281;5;4.00;4;1;1;2;10;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;CASTILLA DEL POZOP INFANTIL;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165284;6;4.00;4;1;1;2;10;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;GSD LAS SUERTES;MASCULINO;Villa de Vallecas
2024;8869 ;9741;25052;165285;8;1.00;4;0;1;3;6;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV FS INF MAS;FUTBOL SALA;INFANTIL ;HCB Loyola;MASCULINO;Villa de Vallecas
2024;8855 ;9685;23906;166003;1;8.00;4;4;0;0;232;27;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;Pablo Picasso;MIXTO;Chamartín
2024;8855 ;9685;23906;166001;2;8.00;4;4;0;0;112;44;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;MOVISTAR ESTUDIANTES PINTOR ROSALES;MIXTO;Chamartín
2024;8855 ;9685;23906;166002;3;6.00;4;3;0;1;104;81;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;MOVISTAR ESTUDIANTES SANTA MARIA DE LA HISPANIDAD;MIXTO;Chamartín
2024;8855 ;9685;23906;166000;6;4.00;3;2;0;1;109;111;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;Maria Virgen B;MIXTO;Chamartín
2024;8855 ;9685;23906;165999;4;6.00;4;3;0;1;136;63;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;Jose Ortega Y Gasset;MIXTO;Chamartín
2024;8855 ;9685;23906;165996;5;5.00;4;2;1;1;178;104;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;Colegio Altair B;MIXTO;Chamartín
2024;8855 ;9685;23906;166004;7;1.00;4;0;1;3;97;159;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;POVEDA "B";MIXTO;Chamartín
2024;8855 ;9685;23906;165995;8;.00;3;0;0;3;36;151;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;COIN B;MIXTO;Chamartín
2024;8855 ;9685;23906;165997;9;.00;4;0;0;4;40;161;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;Colegio Base;MIXTO;Chamartín
2024;8855 ;9685;23906;165998;10;.00;4;0;0;4;44;187;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM SAB MAÑ MBC ALE 2 MIX;MINIBALONCESTO;ALEVIN ;FEFC Santa Catalina B;MIXTO;Chamartín
2024;8853 ;9677;26511;165640;1;10.00;4;3;1;0;15;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;ARENALES A;MIXTO;Carabanchel
2024;8853 ;9677;26511;164655;2;9.00;3;3;0;0;18;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;AMIDECU ROJO BNJ;MIXTO;Carabanchel
2024;8853 ;9677;26511;165643;3;7.00;3;2;1;0;11;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;E.M.F.GALLUR / RAYO LATINA A;MIXTO;Carabanchel
2024;8853 ;9677;26511;165642;4;3.00;3;1;0;2;8;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;BREATHESPORT ESTEFANNY;MIXTO;Carabanchel
2024;8853 ;9677;26511;165641;5;3.00;4;1;0;3;8;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;ATLETICO CHIBOI A;MIXTO;Carabanchel
2024;8853 ;9677;26511;165645;7;.00;3;0;0;3;2;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;el prado G;MIXTO;Carabanchel
2024;8853 ;9677;26511;165644;6;3.00;4;1;0;3;5;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;EDM FCO FDEZ OCHOA "A";MIXTO;Carabanchel
2024;8862 ;9713;24633;166993;2;11.00;4;3;0;0;8;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;CD UNION VB VERDE;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166995;1;12.00;4;4;0;0;8;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;GSD LAS SUERTES A;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166994;3;9.00;4;3;0;0;6;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;EDM Francisco Fernandez Ochoa;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166997;6;4.00;4;1;0;1;3;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;GSD VALLECAS;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166992;7;3.00;4;1;0;0;2;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;CD UNION VB BLANCO;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166991;4;5.00;4;1;0;0;4;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;CD CIUDAD DE LOS MUCHACHOS;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166996;5;4.00;4;1;0;1;3;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;GSD LAS SUERTES C;FEMENINO;Puente de Vallecas
2024;8862 ;9713;24633;166998;8;.00;4;0;0;0;0;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL VB INF FEM G2;VOLEIBOL;INFANTIL ;IES MARIA RODRIGO VPM;FEMENINO;Puente de Vallecas
2024;8858 ;9697;24128;160061;3;15.00;6;5;0;1;36;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;ADN DCA;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160072;1;16.00;6;5;1;0;28;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;Sin Agobios;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160067;2;16.00;6;5;1;0;17;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;CF VALDEBEBAS FEM;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160069;4;15.00;6;5;0;1;23;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;MORATALAZ FEMENINO CF;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160062;5;12.00;6;4;0;2;19;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;ALARÓ FC ALAMEDA;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160065;6;10.00;6;3;1;2;12;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;C.D. SPARTAC MANOTERAS "A";FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160063;7;7.00;6;2;1;3;15;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;Asociación Alacrán 1997;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160070;10;3.00;6;1;0;5;4;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;MORATALAZ FEMENINO CF B;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160071;11;1.00;6;0;1;5;5;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;Paprika CF;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160066;8;4.00;6;1;1;4;12;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;C.D. SPARTAC MANOTERAS "B";FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160068;12;.00;5;0;0;5;3;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;Las cuñadas;FEMENINO;Fuencarral - El Pardo
2024;8858 ;9697;24128;160064;9;3.00;5;1;0;4;3;25;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM FUE SAB TAR F7 SEN FEM;FUTBOL 7;SENIOR ;Aula C.F. - Brezo Osuna;FEMENINO;Fuencarral - El Pardo
2024;8853 ;9677;26512;165449;2;9.00;4;3;0;1;23;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;E.M.F.GALLUR / RAYO LATINA B;MIXTO;Carabanchel
2024;8853 ;9677;26512;165441;1;12.00;4;4;0;0;23;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;ATLETICO CHIBOI B;MIXTO;Carabanchel
2024;8853 ;9677;26512;165445;6;4.00;4;1;1;2;13;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;CDE SAN GABRIEL CARABANCHEL;MIXTO;Carabanchel
2024;8853 ;9677;26512;164658;3;6.00;4;2;0;2;11;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;C.D. FORUS "B";MIXTO;Carabanchel
2024;8853 ;9677;26512;165444;4;6.00;4;2;0;2;11;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;BREATHESPORT JHONY;MIXTO;Carabanchel
2024;8853 ;9677;26512;165451;5;6.00;4;2;0;2;15;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;EDM FCO FDEZ OCHOA "B";MIXTO;Carabanchel
2024;8853 ;9677;26512;164657;7;2.00;4;0;2;2;8;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;ARENALES B;MIXTO;Carabanchel
2024;8853 ;9677;26512;164664;8;1.00;4;0;1;3;8;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;el prado H;MIXTO;Carabanchel
2024;8853 ;9677;26513;165446;1;9.00;3;3;0;0;15;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CAR SAB MAÑ F7 BEN MIX G3;FUTBOL 7;BENJAMIN ;CLUB SALESIANOS SAN MIGUEL ARCANGEL;MIXTO;Carabanchel
